Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,Command,V1,V2,Stdout,Stderr
15,:,1678623084.516,4.402,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_4/cf_10_2_4.lp.output 6",data/formulae_4/cf_10_2_4.lp.output,6,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   0%|          | 1/1050 [00:00<02:06,  8.31it/s]parsing log, completed traces ::  19%|█▉        | 202/1050 [00:00<00:00, 1094.08it/s]parsing log, completed traces ::  36%|███▌      | 377/1050 [00:00<00:00, 1378.71it/s]parsing log, completed traces ::  54%|█████▎    | 564/1050 [00:00<00:00, 1563.93it/s]parsing log, completed traces ::  72%|███████▏  | 755/1050 [00:00<00:00, 1683.67it/s]parsing log, completed traces ::  88%|████████▊ | 927/1050 [00:00<00:00, 1184.02it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1288.00it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
24,:,1678623084.958,4.203,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_4/cf_10_3_2.lp.output 6",data/formulae_4/cf_10_3_2.lp.output,6,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   7%|▋         | 73/1050 [00:00<00:01, 728.18it/s]parsing log, completed traces ::  26%|██▌       | 268/1050 [00:00<00:00, 1445.95it/s]parsing log, completed traces ::  42%|████▏     | 440/1050 [00:00<00:00, 1563.82it/s]parsing log, completed traces ::  60%|██████    | 634/1050 [00:00<00:00, 1700.36it/s]parsing log, completed traces ::  79%|███████▊  | 826/1050 [00:00<00:00, 1779.04it/s]parsing log, completed traces ::  96%|█████████▌| 1004/1050 [00:00<00:00, 1399.54it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1486.06it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
17,:,1678623084.707,4.605,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_4/cf_10_3_0.lp.output 4",data/formulae_4/cf_10_3_0.lp.output,4,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   0%|          | 1/1050 [00:00<01:59,  8.75it/s]parsing log, completed traces ::  18%|█▊        | 194/1050 [00:00<00:00, 1074.77it/s]parsing log, completed traces ::  35%|███▌      | 370/1050 [00:00<00:00, 1377.64it/s]parsing log, completed traces ::  53%|█████▎    | 560/1050 [00:00<00:00, 1573.07it/s]parsing log, completed traces ::  71%|███████   | 748/1050 [00:00<00:00, 1679.73it/s]parsing log, completed traces ::  87%|████████▋ | 918/1050 [00:00<00:00, 1342.19it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1373.32it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
22,:,1678623084.764,4.610,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_4/cf_10_3_2.lp.output 2",data/formulae_4/cf_10_3_2.lp.output,2,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   0%|          | 1/1050 [00:00<01:59,  8.75it/s]parsing log, completed traces ::  20%|█▉        | 206/1050 [00:00<00:00, 1142.64it/s]parsing log, completed traces ::  37%|███▋      | 385/1050 [00:00<00:00, 1429.04it/s]parsing log, completed traces ::  55%|█████▌    | 579/1050 [00:00<00:00, 1626.88it/s]parsing log, completed traces ::  74%|███████▎  | 773/1050 [00:00<00:00, 1731.53it/s]parsing log, completed traces ::  90%|█████████ | 949/1050 [00:00<00:00, 1387.46it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1413.87it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
19,:,1678623084.739,4.809,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_4/cf_10_3_1.lp.output 2",data/formulae_4/cf_10_3_1.lp.output,2,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   0%|          | 1/1050 [00:00<02:22,  7.37it/s]parsing log, completed traces ::  19%|█▉        | 203/1050 [00:00<00:00, 1036.04it/s]parsing log, completed traces ::  36%|███▋      | 381/1050 [00:00<00:00, 1344.09it/s]parsing log, completed traces ::  54%|█████▍    | 571/1050 [00:00<00:00, 1552.17it/s]parsing log, completed traces ::  72%|███████▏  | 760/1050 [00:00<00:00, 1668.46it/s]parsing log, completed traces ::  89%|████████▉ | 932/1050 [00:00<00:00, 1278.77it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1320.69it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
20,:,1678623084.751,4.805,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_4/cf_10_3_1.lp.output 4",data/formulae_4/cf_10_3_1.lp.output,4,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   0%|          | 1/1050 [00:00<02:34,  6.78it/s]parsing log, completed traces ::  20%|█▉        | 207/1050 [00:00<00:00, 1014.29it/s]parsing log, completed traces ::  37%|███▋      | 385/1050 [00:00<00:00, 1329.73it/s]parsing log, completed traces ::  55%|█████▌    | 578/1050 [00:00<00:00, 1550.95it/s]parsing log, completed traces ::  73%|███████▎  | 770/1050 [00:00<00:00, 1677.77it/s]parsing log, completed traces ::  90%|█████████ | 945/1050 [00:00<00:00, 1274.04it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1305.63it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
16,:,1678623084.628,5.073,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_4/cf_10_3_0.lp.output 2",data/formulae_4/cf_10_3_0.lp.output,2,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   0%|          | 1/1050 [00:00<02:40,  6.53it/s]parsing log, completed traces ::  19%|█▉        | 202/1050 [00:00<00:00, 973.68it/s]parsing log, completed traces ::  36%|███▌      | 379/1050 [00:00<00:00, 1297.61it/s]parsing log, completed traces ::  54%|█████▍    | 566/1050 [00:00<00:00, 1507.11it/s]parsing log, completed traces ::  72%|███████▏  | 757/1050 [00:00<00:00, 1641.30it/s]parsing log, completed traces ::  88%|████████▊ | 929/1050 [00:00<00:00, 1285.61it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1300.04it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
18,:,1678623084.723,5.208,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_4/cf_10_3_0.lp.output 6",data/formulae_4/cf_10_3_0.lp.output,6,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   0%|          | 1/1050 [00:00<02:36,  6.71it/s]parsing log, completed traces ::  19%|█▉        | 200/1050 [00:00<00:00, 973.57it/s]parsing log, completed traces ::  36%|███▌      | 375/1050 [00:00<00:00, 1289.65it/s]parsing log, completed traces ::  53%|█████▎    | 561/1050 [00:00<00:00, 1498.35it/s]parsing log, completed traces ::  71%|███████   | 747/1050 [00:00<00:00, 1621.85it/s]parsing log, completed traces ::  87%|████████▋ | 916/1050 [00:00<00:00, 1215.14it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1266.18it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
21,:,1678623084.758,5.280,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_4/cf_10_3_1.lp.output 6",data/formulae_4/cf_10_3_1.lp.output,6,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   0%|          | 1/1050 [00:00<02:56,  5.94it/s]parsing log, completed traces ::  19%|█▉        | 203/1050 [00:00<00:00, 927.71it/s]parsing log, completed traces ::  36%|███▋      | 381/1050 [00:00<00:00, 1261.25it/s]parsing log, completed traces ::  54%|█████▍    | 572/1050 [00:00<00:00, 1489.39it/s]parsing log, completed traces ::  73%|███████▎  | 764/1050 [00:00<00:00, 1634.15it/s]parsing log, completed traces ::  89%|████████▉ | 937/1050 [00:00<00:00, 1185.52it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1230.93it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
23,:,1678623084.800,5.282,0,0,0,0,"python3 dd.py data/sepsis.xes data/formulae_4/cf_10_3_2.lp.output 4",data/formulae_4/cf_10_3_2.lp.output,4,,"parsing log, completed traces ::   0%|          | 0/1050 [00:00<?, ?it/s]parsing log, completed traces ::   0%|          | 1/1050 [00:00<02:26,  7.14it/s]parsing log, completed traces ::  20%|█▉        | 205/1050 [00:00<00:00, 1033.43it/s]parsing log, completed traces ::  37%|███▋      | 384/1050 [00:00<00:00, 1349.76it/s]parsing log, completed traces ::  55%|█████▍    | 577/1050 [00:00<00:00, 1566.17it/s]parsing log, completed traces ::  73%|███████▎  | 770/1050 [00:00<00:00, 1691.63it/s]parsing log, completed traces ::  90%|█████████ | 945/1050 [00:00<00:00, 1281.41it/s]parsing log, completed traces :: 100%|██████████| 1050/1050 [00:00<00:00, 1320.85it/s]
/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:3:50-64: info: atom does not occur in any rule head:
  rejects(C,TID)

/home/ielo/kr2023-clown/cformulae/application/encodings/discriminative_discovery.lp:5:35-49: info: atom does not occur in any rule head:
  rejects(C,TID)

"
